7190_90542_000047_000000,6.34
7190_90542_000003_000000,5.0
7190_90542_000014_000001,4.37
7190_90542_000002_000001,8.14
7190_90542_000089_000001,7.48
7190_90542_000011_000001,4.06
7190_90542_000015_000000,7.66
7190_90542_000104_000000,12.650041666666667
7190_90542_000066_000000,1.9599583333333332
7190_90542_000079_000000,2.5199583333333333
7190_90542_000117_000000,1.4400833333333334
7190_90542_000061_000000,5.87
7190_90542_000039_000000,2.53
7190_90542_000008_000002,14.8
7190_90542_000110_000000,9.38
7190_90542_000064_000002,2.25
7190_90542_000115_000000,0.6600416666666666
7190_90542_000103_000000,1.7899583333333333
7190_90542_000066_000001,6.199916666666667
7190_90542_000053_000002,1.22
7190_90542_000094_000000,2.7399583333333335
7190_90542_000036_000000,3.19
7190_90542_000096_000001,3.54
7190_90542_000113_000000,5.910041666666666
7190_90542_000068_000001,1.4599583333333332
7190_90542_000042_000001,3.09
7190_90542_000100_000000,2.330041666666667
7190_90542_000064_000004,2.95
7190_90542_000052_000000,4.88
7190_90542_000072_000001,6.9500416666666665
7190_90542_000082_000002,2.17
7190_90542_000033_000000,2.34
7190_90542_000080_000000,2.7099583333333332
7190_90542_000077_000001,0.7300416666666667
7190_90542_000072_000000,1.14
7190_90542_000097_000000,2.8899583333333334
7190_90542_000121_000000,0.7100833333333333
7190_90542_000074_000000,9.400041666666667
7190_90542_000013_000000,5.66
7190_90542_000114_000010,2.0
7190_90542_000120_000007,2.1999583333333335
7190_90542_000057_000002,2.02
7190_90542_000019_000000,2.67
7190_90542_000069_000000,7.1
7190_90542_000001_000002,4.24
7190_90542_000088_000001,1.03
7190_90542_000058_000001,1.7699583333333333
7190_90542_000077_000000,1.6699583333333334
7190_90542_000024_000001,1.42
7190_90542_000053_000000,2.69
7190_90542_000111_000000,4.910041666666666
7190_90542_000106_000000,0.7
7190_90542_000012_000003,6.62
7190_90542_000018_000000,2.81
7190_90542_000017_000000,4.48
7190_90542_000010_000001,2.35
7190_90542_000028_000000,1.74
7190_90542_000069_000001,3.930083333333333
7190_90542_000114_000007,1.8100833333333333
7190_90542_000009_000000,8.24
7190_90542_000076_000000,1.48
7190_90542_000091_000000,5.05
7190_90542_000059_000000,2.2299583333333333
7190_90542_000075_000000,2.7199583333333335
7190_90542_000088_000002,3.19
7190_90542_000062_000000,2.77
7190_90542_000014_000000,1.57
7190_90542_000119_000000,0.65
7190_90542_000002_000000,14.09
7190_90542_000065_000000,5.57
7190_90542_000081_000002,14.0
7190_90542_000097_000002,4.959958333333334
7190_90542_000090_000000,5.7800416666666665
7190_90542_000026_000000,2.21
7190_90542_000095_000001,4.56
7190_90542_000082_000001,1.86
7190_90542_000018_000001,0.89
7190_90542_000120_000000,3.279916666666667
7190_90542_000096_000007,4.239958333333333
7190_90542_000031_000000,0.76
7190_90542_000099_000000,6.3
7190_90542_000060_000000,3.5
7190_90542_000057_000000,1.4800416666666667
7190_90542_000103_000001,3.7800416666666665
7190_90542_000021_000000,2.75
7190_90542_000054_000000,4.67
7190_90542_000034_000000,1.79
7190_90542_000102_000001,0.6399583333333333
7190_90542_000068_000000,1.9600416666666667
7190_90542_000120_000004,8.5
7190_90542_000057_000001,1.18
7190_90542_000006_000001,11.4
7190_90542_000110_000001,7.7000416666666665
7190_90542_000038_000001,2.06
7190_90542_000012_000002,4.65
7190_90542_000071_000000,7.24
7190_90542_000069_000002,4.409958333333333
7190_90542_000038_000002,2.12
7190_90542_000110_000003,1.7800416666666667
7190_90542_000058_000000,1.74
7190_90542_000093_000001,5.01
7190_90542_000089_000002,3.240083333333333
7190_90542_000092_000000,3.59
7190_90542_000116_000001,1.39
7190_90542_000066_000002,6.359958333333333
7190_90542_000023_000003,3.81
7190_90542_000032_000000,9.07
7190_90542_000025_000000,3.95
7190_90542_000076_000001,1.55
7190_90542_000023_000002,7.29
7190_90542_000023_000001,4.08
7190_90542_000035_000000,2.78
7190_90542_000098_000000,7.5
7190_90542_000014_000003,6.91
7190_90542_000003_000001,8.71
7190_90542_000120_000009,2.53
7190_90542_000002_000002,3.21
7190_90542_000120_000005,1.02
7190_90542_000053_000001,0.94
7190_90542_000008_000000,5.95
7190_90542_000004_000000,4.37
2518_154825_000012_000002,15.97
2518_154825_000010_000003,4.45
2518_154825_000015_000002,6.12
2518_154825_000016_000001,8.220041666666667
2518_154825_000027_000000,9.87
2518_154825_000023_000000,8.090041666666666
2518_154825_000015_000000,6.7
2518_154825_000015_000005,4.95
2518_154825_000019_000001,9.410041666666666
2518_154825_000033_000000,4.570041666666667
2518_154825_000004_000001,1.24
2518_154825_000022_000003,6.25
2518_154825_000006_000000,12.26
2518_154825_000026_000000,1.32
2518_154825_000021_000003,7.79
2518_154825_000017_000000,6.38
2518_154825_000015_000003,4.83
2518_154825_000010_000004,10.22
2518_154825_000022_000000,6.149958333333333
2518_154825_000026_000002,3.7
2518_154825_000003_000001,0.97
2518_154825_000021_000000,5.520041666666667
2518_154825_000003_000002,1.38
2518_154825_000015_000001,11.28
2518_154825_000029_000001,5.43
2518_154826_000004_000002,9.69
2518_154826_000006_000001,9.26
2518_154826_000008_000004,16.27
2518_154826_000011_000000,13.56
2518_154826_000011_000001,8.55
2518_154826_000013_000000,2.54
2518_154826_000014_000002,2.31
2518_154826_000015_000000,5.9
2518_154826_000016_000000,12.07
2518_154826_000018_000000,6.63
2518_154826_000021_000000,3.6100833333333333
2518_154826_000027_000001,9.210041666666667
2518_154826_000029_000000,5.260041666666667
2518_154826_000031_000000,7.29
2518_154826_000031_000003,10.090041666666666
2518_154826_000035_000001,5.609958333333333
2518_154826_000037_000002,3.25
2518_154826_000038_000000,7.41
2518_154826_000038_000002,13.560041666666667
2518_154826_000030_000001,9.8
2518_154826_000019_000000,5.76
2518_154826_000017_000000,7.55
1263_139804_000003_000002,4.04
1263_139804_000003_000003,3.43
1263_139804_000003_000004,7.65
1263_139804_000004_000000,12.55
1263_139804_000005_000004,5.27
1263_139804_000005_000005,6.1
1263_139804_000005_000006,6.03
1263_139804_000005_000007,4.29
1263_139804_000006_000000,11.43
1263_139804_000009_000000,0.75
1263_139804_000010_000000,13.59
1263_139804_000011_000004,4.7
1263_139804_000011_000005,3.73
1263_139804_000011_000008,4.75
1263_139804_000011_000009,10.09
1263_139804_000011_000010,3.03
1263_139804_000012_000001,3.06
1263_139804_000015_000001,3.38
1263_139804_000015_000002,15.83
1263_139804_000016_000000,0.92
1263_139804_000017_000003,2.67
1263_139804_000017_000004,8.95
1263_139804_000019_000005,10.33
1263_139804_000020_000003,5.36
1263_139804_000021_000000,2.34
1263_139804_000021_000002,10.0
1263_139804_000022_000000,10.01
1263_139804_000023_000001,8.840041666666666
1263_139804_000027_000001,8.950041666666667
1263_139804_000027_000005,2.339958333333333
1263_139804_000030_000000,5.4
1263_139804_000030_000001,4.2800416666666665
1263_139804_000030_000002,5.87
1263_139804_000032_000000,5.970041666666667
1263_139804_000032_000001,6.389958333333333
1263_139804_000031_000001,5.039958333333334
1263_139804_000001_000000,1.37
1263_139804_000011_000011,5.78
1263_139804_000017_000005,10.87
1263_139804_000007_000000,15.01
1263_139804_000019_000003,6.9
1263_139804_000019_000004,3.43
1263_139804_000029_000000,5.970041666666667
1263_139804_000020_000004,6.52
1263_139804_000014_000000,0.89
1263_139804_000028_000000,1.0399583333333333
1263_139804_000017_000000,2.34
1263_139804_000011_000003,3.36
1263_138246_000001_000000,4.66
1263_138246_000003_000001,4.93
1263_138246_000003_000002,9.08
1263_138246_000004_000000,11.01
1263_138246_000004_000001,11.06
1263_138246_000005_000000,9.4
1263_138246_000005_000001,4.33
1263_138246_000005_000002,2.55
1263_138246_000006_000000,21.57
1263_138246_000006_000001,12.27
1263_138246_000008_000000,10.82
1263_138246_000008_000001,1.58
1263_138246_000009_000000,5.76
1263_138246_000010_000000,13.76
1263_138246_000010_000001,1.53
1263_138246_000011_000001,12.66
1263_138246_000011_000002,4.6
1263_138246_000013_000000,6.7
1263_138246_000013_000001,11.69
1263_138246_000014_000000,4.48
1263_138246_000016_000000,2.16
1263_138246_000017_000000,7.08
1263_138246_000018_000000,11.39
1263_138246_000020_000000,6.36
1263_138246_000021_000000,7.0
1263_138246_000022_000000,5.15
1263_138246_000023_000001,7.54
1263_138246_000023_000002,1.73
1263_138246_000026_000000,1.48
1263_138246_000027_000000,7.54
1263_138246_000028_000001,13.54
1263_138246_000029_000000,1.74
1263_138246_000031_000000,6.93
1263_138246_000031_000001,8.01
1263_138246_000033_000000,3.77
1263_138246_000034_000000,2.13
1263_138246_000034_000001,2.43
1263_138246_000036_000000,6.57
1263_138246_000036_000001,6.41
1263_138246_000037_000000,9.55
1263_138246_000038_000000,5.05
1263_138246_000038_000002,4.87
1263_138246_000039_000000,18.28
1263_138246_000040_000000,1.44
1263_138246_000040_000001,9.200041666666667
1263_138246_000040_000002,2.259916666666667
1263_138246_000042_000000,7.139958333333333
1263_138246_000043_000000,3.37
1263_138246_000044_000000,23.41
1263_138246_000045_000000,1.4799583333333333
1263_138246_000045_000001,3.169958333333333
1263_138246_000046_000000,1.4599583333333332
1263_138246_000047_000001,2.37
1263_138246_000048_000000,0.82
1263_138246_000048_000001,9.58
1263_138246_000049_000000,1.9100416666666666
1263_138246_000050_000000,8.780041666666667
1263_138246_000051_000000,8.1
1263_138246_000053_000000,2.64
1263_138246_000055_000000,20.509916666666665
1263_138246_000055_000001,14.24
1263_138246_000056_000000,5.179958333333333
1263_138246_000056_000001,4.11
1263_138246_000060_000000,3.46
1263_138246_000061_000000,13.69
1263_138246_000062_000000,12.88
1263_138246_000042_000001,2.22
1263_138246_000038_000001,4.47
1263_138246_000035_000000,8.04
1263_138246_000024_000000,2.26
1263_138246_000046_000001,14.849958333333333
1263_141777_000001_000001,5.51
1263_141777_000001_000002,8.84
1263_141777_000002_000000,2.66
1263_141777_000003_000000,4.75
1263_141777_000003_000002,3.73
1263_141777_000004_000002,6.16
1263_141777_000005_000000,4.64
1263_141777_000006_000001,8.1
1263_141777_000006_000003,1.95
1263_141777_000006_000004,2.73
1263_141777_000008_000000,6.19
1263_141777_000010_000000,15.73
1263_141777_000010_000001,2.31
1263_141777_000011_000000,6.08
1263_141777_000011_000001,3.45
1263_141777_000011_000004,4.66
1263_141777_000011_000005,6.21
1263_141777_000011_000006,4.59
1263_141777_000011_000009,2.97
1263_141777_000012_000001,6.13
1263_141777_000012_000002,5.61
1263_141777_000013_000000,8.91
1263_141777_000013_000002,4.51
1263_141777_000014_000000,17.93
1263_141777_000015_000000,14.04
1263_141777_000016_000000,7.27
1263_141777_000016_000001,3.55
1263_141777_000016_000002,7.87
1263_141777_000017_000002,4.16
1263_141777_000017_000004,1.08
1263_141777_000017_000005,1.81
1263_141777_000017_000006,1.49
1263_141777_000017_000007,10.59
1263_141777_000018_000000,2.43
1263_141777_000018_000002,3.47
1263_141777_000019_000000,5.9
1263_141777_000020_000000,7.77
1263_141777_000020_000001,4.23
1263_141777_000021_000000,0.9
1263_141777_000021_000002,4.8
1263_141777_000022_000001,5.62
1263_141777_000023_000001,6.43
1263_141777_000023_000002,6.24
1263_141777_000024_000000,4.529958333333333
1263_141777_000024_000001,2.93
1263_141777_000025_000000,2.04
1263_141777_000026_000000,4.600041666666667
1263_141777_000026_000001,1.35
1263_141777_000026_000002,5.189916666666667
1263_141777_000027_000000,5.5
1263_141777_000029_000000,4.31
1263_141777_000029_000001,5.180083333333333
1263_141777_000029_000002,9.589958333333334
1263_141777_000030_000001,5.62
1263_141777_000031_000000,4.31
1263_141777_000031_000001,10.72
1263_141777_000032_000001,10.74
1263_141777_000032_000002,5.3
1263_141777_000032_000003,2.81
1263_141777_000033_000000,3.2299583333333333
1263_141777_000033_000001,1.71
1263_141777_000034_000001,5.090041666666667
1263_141777_000035_000000,6.040041666666666
1263_141777_000035_000002,9.889958333333333
1263_141777_000036_000000,9.229958333333334
1263_141777_000036_000001,5.19
1263_141777_000036_000003,5.4500416666666665
1263_141777_000037_000000,4.65
1263_141777_000038_000001,7.26
1263_141777_000040_000000,6.63
1263_141777_000041_000001,1.5700416666666666
1263_141777_000041_000000,1.0499583333333333
1263_141777_000037_000002,8.760041666666666
1263_141777_000025_000002,10.100041666666666
1263_141777_000002_000002,5.74
1263_141777_000002_000001,7.2
1263_141777_000006_000000,3.78
1263_141777_000038_000000,4.790041666666666
1263_141777_000011_000007,4.4
1263_141777_000007_000001,5.33
1263_141777_000016_000003,8.64
1263_141777_000025_000001,2.45
1263_141777_000003_000001,7.35
1263_141777_000037_000001,8.460041666666667
1263_141777_000034_000002,3.9
1263_141777_000004_000000,3.62
1263_141777_000006_000002,2.91
1263_141777_000007_000000,6.62
1263_141777_000017_000000,1.88
1263_141777_000039_000001,9.300083333333333
1263_141777_000019_000002,3.74
1263_141777_000021_000001,4.07
1263_141777_000035_000001,7.72
1263_141777_000008_000001,9.42
1263_141777_000033_000002,5.420041666666667
1263_141777_000004_000003,11.41
1263_141777_000034_000003,7.359958333333333
1263_141777_000014_000001,3.71
1263_141777_000009_000000,9.25
1263_141777_000001_000000,6.16
1263_141777_000038_000002,5.25
1263_141777_000023_000004,9.909958333333334
669_129061_000001_000000,1.54
669_129061_000010_000002,1.84
669_129061_000015_000001,7.58
669_129061_000028_000000,17.719958333333334
669_129061_000040_000005,2.99
669_129061_000045_000002,2.8500833333333335
669_129061_000013_000005,3.3
669_129061_000034_000000,2.4599583333333332
669_129061_000032_000001,4.13
669_129061_000010_000004,11.0
669_129061_000023_000006,4.06
669_129061_000014_000000,13.91
669_129061_000045_000001,2.3500833333333335
669_129061_000009_000000,4.26
669_129061_000022_000002,14.219958333333333
669_129061_000032_000000,4.98
669_129061_000023_000005,7.730041666666667
669_129061_000038_000001,5.550041666666667
669_129061_000033_000002,5.910041666666666
669_129061_000013_000002,8.57
669_129061_000005_000000,5.92
669_129061_000013_000006,2.86
669_129061_000045_000003,10.300041666666667
669_129061_000007_000001,1.71
669_129061_000004_000000,14.71
669_129061_000019_000000,8.209958333333333
669_129061_000043_000000,14.420041666666666
669_129061_000017_000000,2.73
669_129061_000019_000002,2.24
669_129061_000036_000000,5.930041666666667
669_129061_000044_000000,20.11
669_129061_000017_000001,7.38
669_129061_000023_000004,10.080041666666666
669_129061_000026_000000,16.719958333333334
669_129061_000010_000005,3.84
669_129061_000013_000003,4.95
669_129061_000040_000002,2.640041666666667
669_129061_000031_000000,1.4200416666666666
669_129061_000048_000000,3.6799166666666667
669_129061_000021_000000,11.14
669_129061_000050_000000,5.7199583333333335
669_129061_000040_000006,2.7900416666666668
669_129061_000002_000000,1.98
669_129061_000007_000002,1.01
669_129061_000018_000002,12.279958333333333
669_129061_000020_000001,4.93
669_129061_000043_000001,5.13
669_129061_000005_000001,6.04
669_129061_000008_000000,19.92
669_129061_000020_000000,3.44
669_129061_000010_000001,2.39
669_129061_000047_000001,2.4200416666666666
669_129061_000049_000000,16.920041666666666
669_129061_000022_000001,2.07
669_129061_000019_000003,2.09
669_129061_000018_000003,12.530041666666667
669_129061_000010_000006,7.45
669_129061_000040_000000,5.810083333333333
669_129061_000023_000003,16.42
669_129061_000018_000004,15.75
669_129061_000027_000000,12.939958333333333
669_129061_000023_000002,8.56
669_129061_000040_000004,30.670041666666666
669_129061_000006_000001,9.76
669_129061_000023_000007,25.940041666666666
669_129061_000004_000002,7.7
669_129061_000021_000001,5.440041666666667
669_129061_000007_000003,2.89
669_129061_000003_000000,19.63
669_129061_000040_000003,2.51
669_129061_000030_000000,7.3799166666666665
669_129061_000040_000008,3.99
669_129061_000050_000002,21.13
669_129061_000047_000002,0.77
669_129061_000010_000010,8.64
669_129061_000024_000002,19.31
669_129061_000052_000000,6.950083333333334
669_129061_000009_000001,0.92
669_129061_000010_000003,2.63
669_129061_000012_000000,3.15
669_129061_000035_000000,3.09
669_129061_000004_000001,8.69
669_129061_000010_000008,2.29
669_129061_000024_000003,23.51
669_129061_000003_000001,28.15
669_129061_000023_000008,22.269958333333335
669_129061_000018_000001,11.87
669_129074_000000_000000,2.44
669_129074_000001_000000,5.2
669_129074_000003_000000,24.56
669_129074_000003_000002,7.2
669_129074_000004_000000,12.41
669_129074_000006_000001,18.0
669_129074_000007_000005,9.39
669_129074_000010_000001,11.69
669_129074_000011_000002,4.320041666666667
669_129074_000013_000003,3.35
669_129074_000014_000001,21.260041666666666
669_129074_000014_000005,6.289958333333334
669_129074_000017_000001,3.62
669_129074_000023_000001,26.570083333333333
669_129074_000024_000007,3.140041666666667
669_129074_000024_000009,3.3100416666666668
669_129074_000024_000011,8.600083333333334
669_129074_000024_000015,0.9100416666666666
669_129074_000025_000002,21.49
669_129074_000026_000002,2.51
669_129074_000028_000000,31.919958333333334
669_129074_000030_000003,4.73
669_129074_000032_000001,1.0
669_129074_000036_000000,2.1900833333333334
669_129074_000037_000001,1.5800833333333333
669_129074_000039_000003,1.63
669_129074_000040_000001,0.7900416666666666
669_129074_000040_000002,2.64
669_129074_000041_000000,11.839958333333334
669_129074_000043_000002,6.320083333333334
669_129074_000043_000004,2.9399583333333332
669_129074_000044_000000,10.899875
669_129074_000046_000001,10.479958333333334
669_129074_000048_000002,2.1699166666666665
669_129074_000049_000000,9.119875
669_129074_000050_000000,2.1899166666666665
669_129074_000052_000001,2.2897916666666664
669_129074_000052_000003,3.48
669_129074_000052_000008,4.319791666666666
669_129074_000069_000004,1.649875
669_129074_000070_000000,2.2998333333333334
669_129074_000077_000000,5.260041666666667
669_129074_000078_000000,6.399916666666667
669_129074_000026_000004,14.200041666666667
669_129074_000005_000001,5.09
669_129074_000006_000000,12.97
669_129074_000007_000001,16.59
669_129074_000069_000002,9.889916666666666
669_129074_000074_000000,1.7800416666666667
669_129074_000032_000002,11.600083333333334
669_129074_000044_000001,3.6599166666666667
669_129074_000024_000008,6.940041666666667
669_129074_000015_000003,8.780041666666667
669_129074_000015_000000,15.799958333333333
669_129074_000037_000002,5.400041666666667
669_129074_000024_000012,7.5
669_129074_000037_000000,9.670041666666666
669_129074_000037_000006,1.26
669_129074_000037_000009,13.0
669_129074_000067_000002,10.390125
669_129074_000014_000002,7.329958333333333
669_129074_000030_000002,11.11
669_129074_000008_000003,2.18
669_129074_000053_000003,4.549791666666667
669_129074_000082_000004,1.98
669_129074_000053_000000,2.75
669_129074_000029_000001,6.4500416666666665
669_129074_000005_000002,27.04
669_129074_000052_000009,1.4499583333333332
669_129074_000053_000002,3.75
669_129074_000039_000001,7.920041666666667
669_129074_000031_000001,17.88
669_129074_000026_000007,22.440083333333334
669_129074_000004_000004,4.04
669_129074_000026_000006,2.77
669_129074_000024_000006,1.7800416666666667
669_129074_000014_000004,12.390041666666667
669_129074_000010_000003,17.59
669_129074_000012_000001,2.8400416666666666
669_129074_000039_000000,20.830041666666666
669_129074_000026_000003,12.36
669_129074_000026_000001,2.720083333333333
669_129074_000042_000000,3.7797916666666667
669_129074_000078_000002,1.1499166666666667
669_129074_000024_000001,2.0500416666666665
669_129074_000043_000005,17.299791666666668
669_129074_000044_000002,5.979958333333333
669_129074_000008_000001,5.84
669_129074_000023_000003,10.419958333333334
669_129074_000023_000002,3.49
669_129074_000015_000002,7.539958333333334
669_129074_000039_000002,1.2900416666666668
669_129074_000021_000004,17.01
669_129074_000035_000001,1.9
669_129074_000004_000002,6.32
669_129074_000080_000003,15.129916666666666
669_129074_000051_000000,6.02
669_129074_000038_000000,11.689958333333333
669_129074_000024_000018,2.86
669_129074_000017_000000,9.31
669_129074_000054_000001,16.969958333333334
669_129074_000052_000000,2.6999583333333335
669_129074_000005_000005,6.94
669_129074_000004_000001,10.66
669_129074_000024_000010,6.150041666666667
669_129074_000013_000002,12.469958333333333
669_129074_000050_000001,6.810041666666667
831_130746_000002_000001,9.9
831_130746_000002_000002,2.23
831_130746_000002_000005,4.75
831_130746_000004_000000,3.51
831_130746_000005_000000,6.36
831_130746_000005_000002,0.49
831_130746_000005_000005,0.96
831_130746_000006_000000,1.73
831_130746_000008_000002,2.52
831_130746_000009_000000,3.41
831_130746_000010_000000,5.47
831_130746_000011_000000,4.45
831_130746_000011_000002,1.14
831_130746_000011_000003,1.41
831_130746_000013_000000,0.63
831_130746_000014_000000,0.75
831_130746_000015_000001,2.99
831_130746_000021_000000,3.4
831_130746_000022_000001,0.89
831_130746_000023_000000,2.23
831_130746_000025_000000,1.24
831_130746_000027_000000,3.41
831_130746_000032_000000,2.04
831_130746_000032_000005,6.69
831_130746_000032_000009,3.46
831_130746_000034_000002,0.94
831_130746_000034_000005,7.75
831_130746_000034_000008,11.38
831_130746_000035_000002,6.9
831_130746_000037_000006,10.18
831_130746_000038_000002,4.51
831_130746_000038_000007,6.2999583333333335
831_130746_000040_000000,0.87
